"","DtCaseOrDeathOrTest","Jurisdiction","NumCase"
"41807",2020-08-14,"JEFFERSON",107
"41808",2020-08-15,"JEFFERSON",85
"41809",2020-08-16,"JEFFERSON",77
"41810",2020-08-17,"JEFFERSON",131
"41811",2020-08-18,"JEFFERSON",104
"41812",2020-08-19,"JEFFERSON",130
"41813",2020-08-20,"JEFFERSON",121
"41814",2020-08-21,"JEFFERSON",139
"41815",2020-08-22,"JEFFERSON",91
"41816",2020-08-23,"JEFFERSON",119
"41817",2020-08-24,"JEFFERSON",216
"41818",2020-08-25,"JEFFERSON",219
"41819",2020-08-26,"JEFFERSON",188
"41820",2020-08-27,"JEFFERSON",196
"41821",2020-08-28,"JEFFERSON",168
"41822",2020-08-29,"JEFFERSON",110
"41823",2020-08-30,"JEFFERSON",103
"41824",2020-08-31,"JEFFERSON",164
"41825",2020-09-01,"JEFFERSON",155
"41826",2020-09-02,"JEFFERSON",152
"41827",2020-09-03,"JEFFERSON",147
"41828",2020-09-04,"JEFFERSON",136
"41829",2020-09-05,"JEFFERSON",99
"41830",2020-09-06,"JEFFERSON",75
"41831",2020-09-07,"JEFFERSON",113
"41832",2020-09-08,"JEFFERSON",146
"41833",2020-09-09,"JEFFERSON",161
"41834",2020-09-10,"JEFFERSON",142
"41835",2020-09-11,"JEFFERSON",121
"41836",2020-09-12,"JEFFERSON",87
"41837",2020-09-13,"JEFFERSON",96
"41838",2020-09-14,"JEFFERSON",128
"41839",2020-09-15,"JEFFERSON",115
"41840",2020-09-16,"JEFFERSON",120
"41841",2020-09-17,"JEFFERSON",97
"41842",2020-09-18,"JEFFERSON",113
"41843",2020-09-19,"JEFFERSON",77
"41844",2020-09-20,"JEFFERSON",80
"41845",2020-09-21,"JEFFERSON",135
"41846",2020-09-22,"JEFFERSON",110
"41847",2020-09-23,"JEFFERSON",97
"41848",2020-09-24,"JEFFERSON",105
"41849",2020-09-25,"JEFFERSON",114
"41850",2020-09-26,"JEFFERSON",78
"41851",2020-09-27,"JEFFERSON",62
"41852",2020-09-28,"JEFFERSON",156
"41853",2020-09-29,"JEFFERSON",67
"41854",2020-09-30,"JEFFERSON",118
"41855",2020-10-01,"JEFFERSON",102
"41856",2020-10-02,"JEFFERSON",90
"41857",2020-10-03,"JEFFERSON",81
"41858",2020-10-04,"JEFFERSON",88
"41859",2020-10-05,"JEFFERSON",154
"41860",2020-10-06,"JEFFERSON",121
"41861",2020-10-07,"JEFFERSON",139
"41862",2020-10-08,"JEFFERSON",136
"41863",2020-10-09,"JEFFERSON",129
"41864",2020-10-10,"JEFFERSON",96
"41865",2020-10-11,"JEFFERSON",85
"41866",2020-10-12,"JEFFERSON",172
"41867",2020-10-13,"JEFFERSON",174
"41868",2020-10-14,"JEFFERSON",143
"41869",2020-10-15,"JEFFERSON",133
"41870",2020-10-16,"JEFFERSON",126
"41871",2020-10-17,"JEFFERSON",108
"41872",2020-10-18,"JEFFERSON",85
"41873",2020-10-19,"JEFFERSON",189
"41874",2020-10-20,"JEFFERSON",165
"41875",2020-10-21,"JEFFERSON",158
"41876",2020-10-22,"JEFFERSON",147
"41877",2020-10-23,"JEFFERSON",143
"41878",2020-10-24,"JEFFERSON",105
"41879",2020-10-25,"JEFFERSON",136
"41880",2020-10-26,"JEFFERSON",233
"41881",2020-10-27,"JEFFERSON",195
"41882",2020-10-28,"JEFFERSON",212
"41883",2020-10-29,"JEFFERSON",185
"41884",2020-10-30,"JEFFERSON",171
"41885",2020-10-31,"JEFFERSON",112
"41886",2020-11-01,"JEFFERSON",140
"41887",2020-11-02,"JEFFERSON",235
"41888",2020-11-03,"JEFFERSON",198
"41889",2020-11-04,"JEFFERSON",227
"41890",2020-11-05,"JEFFERSON",324
"41891",2020-11-06,"JEFFERSON",268
"41892",2020-11-07,"JEFFERSON",190
"41893",2020-11-08,"JEFFERSON",214
"41894",2020-11-09,"JEFFERSON",396
"41895",2020-11-10,"JEFFERSON",396
"41896",2020-11-11,"JEFFERSON",390
"41897",2020-11-12,"JEFFERSON",382
"41898",2020-11-13,"JEFFERSON",331
"41899",2020-11-14,"JEFFERSON",252
"41900",2020-11-15,"JEFFERSON",248
"41901",2020-11-16,"JEFFERSON",535
"41902",2020-11-17,"JEFFERSON",405
"41903",2020-11-18,"JEFFERSON",402
"41904",2020-11-19,"JEFFERSON",448
"41905",2020-11-20,"JEFFERSON",370
"41906",2020-11-21,"JEFFERSON",276
"41907",2020-11-22,"JEFFERSON",257
"41908",2020-11-23,"JEFFERSON",491
"41909",2020-11-24,"JEFFERSON",486
"41910",2020-11-25,"JEFFERSON",490
"41911",2020-11-26,"JEFFERSON",129
"41912",2020-11-27,"JEFFERSON",513
"41913",2020-11-28,"JEFFERSON",391
"41914",2020-11-29,"JEFFERSON",411
"41915",2020-11-30,"JEFFERSON",711
"41916",2020-12-01,"JEFFERSON",649
"41917",2020-12-02,"JEFFERSON",669
"41918",2020-12-03,"JEFFERSON",651
"41919",2020-12-04,"JEFFERSON",605
"41920",2020-12-05,"JEFFERSON",410
"41921",2020-12-06,"JEFFERSON",432
"41922",2020-12-07,"JEFFERSON",789
"41923",2020-12-08,"JEFFERSON",693
"41924",2020-12-09,"JEFFERSON",683
"41925",2020-12-10,"JEFFERSON",757
"41926",2020-12-11,"JEFFERSON",677
"41927",2020-12-12,"JEFFERSON",469
"41928",2020-12-13,"JEFFERSON",502
"41929",2020-12-14,"JEFFERSON",930
"41930",2020-12-15,"JEFFERSON",855
"41931",2020-12-16,"JEFFERSON",792
"41932",2020-12-17,"JEFFERSON",749
"41933",2020-12-18,"JEFFERSON",717
"41934",2020-12-19,"JEFFERSON",430
"41935",2020-12-20,"JEFFERSON",424
"41936",2020-12-21,"JEFFERSON",971
"41937",2020-12-22,"JEFFERSON",874
"41938",2020-12-23,"JEFFERSON",745
"41939",2020-12-24,"JEFFERSON",412
"41940",2020-12-25,"JEFFERSON",160
"41941",2020-12-26,"JEFFERSON",535
"41942",2020-12-27,"JEFFERSON",523
"41943",2020-12-28,"JEFFERSON",1151
"41944",2020-12-29,"JEFFERSON",984
"41945",2020-12-30,"JEFFERSON",973
"41946",2020-12-31,"JEFFERSON",671
"41947",2021-01-01,"JEFFERSON",420
"41948",2021-01-02,"JEFFERSON",581
"41949",2021-01-03,"JEFFERSON",531
"41950",2021-01-04,"JEFFERSON",1047
"41951",2021-01-05,"JEFFERSON",868
"41952",2021-01-06,"JEFFERSON",753
"41953",2021-01-07,"JEFFERSON",680
"41954",2021-01-08,"JEFFERSON",724
"41955",2021-01-09,"JEFFERSON",393
"41956",2021-01-10,"JEFFERSON",314
"41957",2021-01-11,"JEFFERSON",665
"41958",2021-01-12,"JEFFERSON",509
"41959",2021-01-13,"JEFFERSON",491
"41960",2021-01-14,"JEFFERSON",478
"41961",2021-01-15,"JEFFERSON",427
"41962",2021-01-16,"JEFFERSON",288
"41963",2021-01-17,"JEFFERSON",319
"41964",2021-01-18,"JEFFERSON",505
"41965",2021-01-19,"JEFFERSON",452
"41966",2021-01-20,"JEFFERSON",418
"41967",2021-01-21,"JEFFERSON",388
"41968",2021-01-22,"JEFFERSON",378
"41969",2021-01-23,"JEFFERSON",216
"41970",2021-01-24,"JEFFERSON",297
"41971",2021-01-25,"JEFFERSON",451
"41972",2021-01-26,"JEFFERSON",362
"41973",2021-01-27,"JEFFERSON",308
"41974",2021-01-28,"JEFFERSON",313
"41975",2021-01-29,"JEFFERSON",244
"41976",2021-01-30,"JEFFERSON",166
"41977",2021-01-31,"JEFFERSON",198
"41978",2021-02-01,"JEFFERSON",315
"41979",2021-02-02,"JEFFERSON",236
"41980",2021-02-03,"JEFFERSON",225
"41981",2021-02-04,"JEFFERSON",227
"41982",2021-02-05,"JEFFERSON",198
"41983",2021-02-06,"JEFFERSON",134
"41984",2021-02-07,"JEFFERSON",108
"41985",2021-02-08,"JEFFERSON",189
"41986",2021-02-09,"JEFFERSON",212
"41987",2021-02-10,"JEFFERSON",159
"41988",2021-02-11,"JEFFERSON",145
"41989",2021-02-12,"JEFFERSON",151
"41990",2021-02-13,"JEFFERSON",104
"41991",2021-02-14,"JEFFERSON",114
"41992",2021-02-15,"JEFFERSON",175
"41993",2021-02-16,"JEFFERSON",94
"41994",2021-02-17,"JEFFERSON",156
"41995",2021-02-18,"JEFFERSON",149
"41996",2021-02-19,"JEFFERSON",116
"41997",2021-02-20,"JEFFERSON",100
"41998",2021-02-21,"JEFFERSON",78
"41999",2021-02-22,"JEFFERSON",144
"42000",2021-02-23,"JEFFERSON",155
"42001",2021-02-24,"JEFFERSON",133
"42002",2021-02-25,"JEFFERSON",130
"42003",2021-02-26,"JEFFERSON",92
"42004",2021-02-27,"JEFFERSON",68
"42005",2021-02-28,"JEFFERSON",85
"42006",2021-03-01,"JEFFERSON",108
"42007",2021-03-02,"JEFFERSON",100
"42008",2021-03-03,"JEFFERSON",97
"42009",2021-03-04,"JEFFERSON",88
"42010",2021-03-05,"JEFFERSON",84
"42011",2021-03-06,"JEFFERSON",50
"42012",2021-03-07,"JEFFERSON",61
"42013",2021-03-08,"JEFFERSON",89
"42014",2021-03-09,"JEFFERSON",93
"42015",2021-03-10,"JEFFERSON",86
"42016",2021-03-11,"JEFFERSON",74
"42017",2021-03-12,"JEFFERSON",75
"42018",2021-03-13,"JEFFERSON",49
"42019",2021-03-14,"JEFFERSON",57
"42020",2021-03-15,"JEFFERSON",111
"42021",2021-03-16,"JEFFERSON",94
"42022",2021-03-17,"JEFFERSON",63
"42023",2021-03-18,"JEFFERSON",90
"42024",2021-03-19,"JEFFERSON",79
"42025",2021-03-20,"JEFFERSON",60
"42026",2021-03-21,"JEFFERSON",51
"42027",2021-03-22,"JEFFERSON",76
"42028",2021-03-23,"JEFFERSON",68
"42029",2021-03-24,"JEFFERSON",81
"42030",2021-03-25,"JEFFERSON",41
"42031",2021-03-26,"JEFFERSON",71
"42032",2021-03-27,"JEFFERSON",71
"42033",2021-03-28,"JEFFERSON",54
"42034",2021-03-29,"JEFFERSON",98
"42035",2021-03-30,"JEFFERSON",75
"42036",2021-03-31,"JEFFERSON",54
"42037",2021-04-01,"JEFFERSON",76
"42038",2021-04-02,"JEFFERSON",63
"42039",2021-04-03,"JEFFERSON",55
"42040",2021-04-04,"JEFFERSON",56
"42041",2021-04-05,"JEFFERSON",96
"42042",2021-04-06,"JEFFERSON",85
"42043",2021-04-07,"JEFFERSON",62
"42044",2021-04-08,"JEFFERSON",55
"42045",2021-04-09,"JEFFERSON",80
"42046",2021-04-10,"JEFFERSON",66
"42047",2021-04-11,"JEFFERSON",45
"42048",2021-04-12,"JEFFERSON",97
"42049",2021-04-13,"JEFFERSON",70
"42050",2021-04-14,"JEFFERSON",59
"42051",2021-04-15,"JEFFERSON",65
"42052",2021-04-16,"JEFFERSON",76
"42053",2021-04-17,"JEFFERSON",43
"42054",2021-04-18,"JEFFERSON",42
"42055",2021-04-19,"JEFFERSON",84
"42056",2021-04-20,"JEFFERSON",72
"42057",2021-04-21,"JEFFERSON",58
"42058",2021-04-22,"JEFFERSON",64
"42059",2021-04-23,"JEFFERSON",55
"42060",2021-04-24,"JEFFERSON",42
"42061",2021-04-25,"JEFFERSON",38
"42062",2021-04-26,"JEFFERSON",67
"42063",2021-04-27,"JEFFERSON",65
"42064",2021-04-28,"JEFFERSON",77
"42065",2021-04-29,"JEFFERSON",52
"42066",2021-04-30,"JEFFERSON",45
"42067",2021-05-01,"JEFFERSON",50
"42068",2021-05-02,"JEFFERSON",42
"42069",2021-05-03,"JEFFERSON",73
"42070",2021-05-04,"JEFFERSON",53
"42071",2021-05-05,"JEFFERSON",49
"42072",2021-05-06,"JEFFERSON",61
"42073",2021-05-07,"JEFFERSON",49
"42074",2021-05-08,"JEFFERSON",43
"42075",2021-05-09,"JEFFERSON",28
"42076",2021-05-10,"JEFFERSON",52
"42077",2021-05-11,"JEFFERSON",46
"42078",2021-05-12,"JEFFERSON",61
"42079",2021-05-13,"JEFFERSON",62
"42080",2021-05-14,"JEFFERSON",42
"42081",2021-05-15,"JEFFERSON",23
"42082",2021-05-16,"JEFFERSON",37
"42083",2021-05-17,"JEFFERSON",31
"42084",2021-05-18,"JEFFERSON",28
"42085",2021-05-19,"JEFFERSON",29
"42086",2021-05-20,"JEFFERSON",29
"42087",2021-05-21,"JEFFERSON",36
"42088",2021-05-22,"JEFFERSON",22
"42089",2021-05-23,"JEFFERSON",17
"42090",2021-05-24,"JEFFERSON",33
"42091",2021-05-25,"JEFFERSON",27
"42092",2021-05-26,"JEFFERSON",27
"42093",2021-05-27,"JEFFERSON",18
"42094",2021-05-28,"JEFFERSON",22
"42095",2021-05-29,"JEFFERSON",10
"42096",2021-05-30,"JEFFERSON",11
"42097",2021-05-31,"JEFFERSON",17
"42098",2021-06-01,"JEFFERSON",32
"42099",2021-06-02,"JEFFERSON",10
"42100",2021-06-03,"JEFFERSON",19
"42101",2021-06-04,"JEFFERSON",16
"42102",2021-06-05,"JEFFERSON",16
"42103",2021-06-06,"JEFFERSON",10
"42104",2021-06-07,"JEFFERSON",20
"42105",2021-06-08,"JEFFERSON",21
"42106",2021-06-09,"JEFFERSON",19
"42107",2021-06-10,"JEFFERSON",20
"42108",2021-06-11,"JEFFERSON",9
"42109",2021-06-12,"JEFFERSON",15
"42110",2021-06-13,"JEFFERSON",11
"42111",2021-06-14,"JEFFERSON",20
"42112",2021-06-15,"JEFFERSON",13
"42113",2021-06-16,"JEFFERSON",23
"42114",2021-06-17,"JEFFERSON",12
"42115",2021-06-18,"JEFFERSON",20
"42116",2021-06-19,"JEFFERSON",18
"42117",2021-06-20,"JEFFERSON",18
"42118",2021-06-21,"JEFFERSON",27
"42119",2021-06-22,"JEFFERSON",27
"42120",2021-06-23,"JEFFERSON",32
"42121",2021-06-24,"JEFFERSON",29
"42122",2021-06-25,"JEFFERSON",28
"42123",2021-06-26,"JEFFERSON",34
"42124",2021-06-27,"JEFFERSON",29
"42125",2021-06-28,"JEFFERSON",34
"42126",2021-06-29,"JEFFERSON",29
"42127",2021-06-30,"JEFFERSON",25
"42128",2021-07-01,"JEFFERSON",32
"42129",2021-07-02,"JEFFERSON",23
"42130",2021-07-03,"JEFFERSON",31
"42131",2021-07-04,"JEFFERSON",37
"42132",2021-07-05,"JEFFERSON",57
"42133",2021-07-06,"JEFFERSON",52
"42134",2021-07-07,"JEFFERSON",45
"42135",2021-07-08,"JEFFERSON",73
"42136",2021-07-09,"JEFFERSON",56
"42137",2021-07-10,"JEFFERSON",58
"42138",2021-07-11,"JEFFERSON",64
"42139",2021-07-12,"JEFFERSON",82
"42140",2021-07-13,"JEFFERSON",100
"42141",2021-07-14,"JEFFERSON",93
"42142",2021-07-15,"JEFFERSON",142
"42143",2021-07-16,"JEFFERSON",153
"42144",2021-07-17,"JEFFERSON",138
"42145",2021-07-18,"JEFFERSON",153
"42146",2021-07-19,"JEFFERSON",199
"42147",2021-07-20,"JEFFERSON",177
"42148",2021-07-21,"JEFFERSON",191
"42149",2021-07-22,"JEFFERSON",209
"42150",2021-07-23,"JEFFERSON",232
"42151",2021-07-24,"JEFFERSON",168
"42152",2021-07-25,"JEFFERSON",178
"42153",2021-07-26,"JEFFERSON",308
"42154",2021-07-27,"JEFFERSON",299
"42155",2021-07-28,"JEFFERSON",383
"42156",2021-07-29,"JEFFERSON",358
"42157",2021-07-30,"JEFFERSON",300
"42158",2021-07-31,"JEFFERSON",243
"42159",2021-08-01,"JEFFERSON",331
"42160",2021-08-02,"JEFFERSON",500
"42161",2021-08-03,"JEFFERSON",511
"42162",2021-08-04,"JEFFERSON",496
"42163",2021-08-05,"JEFFERSON",474
"42164",2021-08-06,"JEFFERSON",455
"42165",2021-08-07,"JEFFERSON",338
"42166",2021-08-08,"JEFFERSON",353
"42167",2021-08-09,"JEFFERSON",558
"42168",2021-08-10,"JEFFERSON",570
"42169",2021-08-11,"JEFFERSON",583
"42170",2021-08-12,"JEFFERSON",604
"42171",2021-08-13,"JEFFERSON",596
"42172",2021-08-14,"JEFFERSON",373
"42173",2021-08-15,"JEFFERSON",362
"42174",2021-08-16,"JEFFERSON",714
"42175",2021-08-17,"JEFFERSON",732
"42176",2021-08-18,"JEFFERSON",691
"42177",2021-08-19,"JEFFERSON",659
"42178",2021-08-20,"JEFFERSON",628
"42179",2021-08-21,"JEFFERSON",397
"42180",2021-08-22,"JEFFERSON",439
"42181",2021-08-23,"JEFFERSON",860
"42182",2021-08-24,"JEFFERSON",786
"42183",2021-08-25,"JEFFERSON",752
"42184",2021-08-26,"JEFFERSON",673
"42185",2021-08-27,"JEFFERSON",687
"42186",2021-08-28,"JEFFERSON",398
"42187",2021-08-29,"JEFFERSON",448
"42188",2021-08-30,"JEFFERSON",661
"42189",2021-08-31,"JEFFERSON",688
"42190",2021-09-01,"JEFFERSON",638
"42191",2021-09-02,"JEFFERSON",577
"42192",2021-09-03,"JEFFERSON",527
"42193",2021-09-04,"JEFFERSON",305
"42194",2021-09-05,"JEFFERSON",320
"42195",2021-09-06,"JEFFERSON",281
"42196",2021-09-07,"JEFFERSON",647
"42197",2021-09-08,"JEFFERSON",541
"42198",2021-09-09,"JEFFERSON",424
"42199",2021-09-10,"JEFFERSON",426
"42200",2021-09-11,"JEFFERSON",256
"42201",2021-09-12,"JEFFERSON",271
"42202",2021-09-13,"JEFFERSON",437
"42203",2021-09-14,"JEFFERSON",432
"42204",2021-09-15,"JEFFERSON",369
"42205",2021-09-16,"JEFFERSON",299
"42206",2021-09-17,"JEFFERSON",313
"42207",2021-09-18,"JEFFERSON",206
"42208",2021-09-19,"JEFFERSON",177
"42209",2021-09-20,"JEFFERSON",329
"42210",2021-09-21,"JEFFERSON",286
"42211",2021-09-22,"JEFFERSON",276
"42212",2021-09-23,"JEFFERSON",216
"42213",2021-09-24,"JEFFERSON",227
"42214",2021-09-25,"JEFFERSON",127
"42215",2021-09-26,"JEFFERSON",130
"42216",2021-09-27,"JEFFERSON",233
"42217",2021-09-28,"JEFFERSON",198
"42218",2021-09-29,"JEFFERSON",173
"42219",2021-09-30,"JEFFERSON",149
"42220",2021-10-01,"JEFFERSON",137
"42221",2021-10-02,"JEFFERSON",81
"42222",2021-10-03,"JEFFERSON",79
"42223",2021-10-04,"JEFFERSON",169
"42224",2021-10-05,"JEFFERSON",135
"42225",2021-10-06,"JEFFERSON",131
"42226",2021-10-07,"JEFFERSON",107
"42227",2021-10-08,"JEFFERSON",100
"42228",2021-10-09,"JEFFERSON",55
"42229",2021-10-10,"JEFFERSON",54
"42230",2021-10-11,"JEFFERSON",98
"42231",2021-10-12,"JEFFERSON",90
"42232",2021-10-13,"JEFFERSON",102
"42233",2021-10-14,"JEFFERSON",78
"42234",2021-10-15,"JEFFERSON",78
"42235",2021-10-16,"JEFFERSON",46
"42236",2021-10-17,"JEFFERSON",52
"42237",2021-10-18,"JEFFERSON",96
"42238",2021-10-19,"JEFFERSON",72
"42239",2021-10-20,"JEFFERSON",73
"42240",2021-10-21,"JEFFERSON",78
"42241",2021-10-22,"JEFFERSON",52
"42242",2021-10-23,"JEFFERSON",46
"42243",2021-10-24,"JEFFERSON",37
"42244",2021-10-25,"JEFFERSON",73
"42245",2021-10-26,"JEFFERSON",76
"42246",2021-10-27,"JEFFERSON",63
"42247",2021-10-28,"JEFFERSON",35
"42248",2021-10-29,"JEFFERSON",38
"42249",2021-10-30,"JEFFERSON",46
"42250",2021-10-31,"JEFFERSON",37
"42251",2021-11-01,"JEFFERSON",85
"42252",2021-11-02,"JEFFERSON",75
"42253",2021-11-03,"JEFFERSON",66
"42254",2021-11-04,"JEFFERSON",61
"42255",2021-11-05,"JEFFERSON",50
"42256",2021-11-06,"JEFFERSON",38
"42257",2021-11-07,"JEFFERSON",43
"42258",2021-11-08,"JEFFERSON",72
"42259",2021-11-09,"JEFFERSON",61
"42260",2021-11-10,"JEFFERSON",69
"42261",2021-11-11,"JEFFERSON",42
"42262",2021-11-12,"JEFFERSON",55
"42263",2021-11-13,"JEFFERSON",31
"42264",2021-11-14,"JEFFERSON",29
"42265",2021-11-15,"JEFFERSON",54
"42266",2021-11-16,"JEFFERSON",47
"42267",2021-11-17,"JEFFERSON",52
"42268",2021-11-18,"JEFFERSON",57
"42269",2021-11-19,"JEFFERSON",37
"42270",2021-11-20,"JEFFERSON",34
"42271",2021-11-21,"JEFFERSON",28
"42272",2021-11-22,"JEFFERSON",48
"42273",2021-11-23,"JEFFERSON",73
"42274",2021-11-24,"JEFFERSON",51
"42275",2021-11-25,"JEFFERSON",17
"42276",2021-11-26,"JEFFERSON",72
"42277",2021-11-27,"JEFFERSON",34
"42278",2021-11-28,"JEFFERSON",59
"42279",2021-11-29,"JEFFERSON",102
"42280",2021-11-30,"JEFFERSON",94
"42281",2021-12-01,"JEFFERSON",84
"42282",2021-12-02,"JEFFERSON",70
"42283",2021-12-03,"JEFFERSON",56
"42284",2021-12-04,"JEFFERSON",52
"42285",2021-12-05,"JEFFERSON",57
"42286",2021-12-06,"JEFFERSON",87
"42287",2021-12-07,"JEFFERSON",66
"42288",2021-12-08,"JEFFERSON",71
"42289",2021-12-09,"JEFFERSON",59
"42290",2021-12-10,"JEFFERSON",62
"42291",2021-12-11,"JEFFERSON",63
"42292",2021-12-12,"JEFFERSON",47
"42293",2021-12-13,"JEFFERSON",118
"42294",2021-12-14,"JEFFERSON",108
"42295",2021-12-15,"JEFFERSON",120
"42296",2021-12-16,"JEFFERSON",132
"42297",2021-12-17,"JEFFERSON",137
"42298",2021-12-18,"JEFFERSON",157
"42299",2021-12-19,"JEFFERSON",152
"42300",2021-12-20,"JEFFERSON",402
"42301",2021-12-21,"JEFFERSON",565
"42302",2021-12-22,"JEFFERSON",690
"42303",2021-12-23,"JEFFERSON",767
"42304",2021-12-24,"JEFFERSON",613
"42305",2021-12-25,"JEFFERSON",237
"42306",2021-12-26,"JEFFERSON",900
"42307",2021-12-27,"JEFFERSON",1804
"42308",2021-12-28,"JEFFERSON",1946
"42309",2021-12-29,"JEFFERSON",2246
"42310",2021-12-30,"JEFFERSON",1739
"42311",2021-12-31,"JEFFERSON",1298
"42312",2022-01-01,"JEFFERSON",688
"42313",2022-01-02,"JEFFERSON",1201
"42314",2022-01-03,"JEFFERSON",2194
"42315",2022-01-04,"JEFFERSON",2489
"42316",2022-01-05,"JEFFERSON",2413
"42317",2022-01-06,"JEFFERSON",2192
"42318",2022-01-07,"JEFFERSON",1875
"42319",2022-01-08,"JEFFERSON",1062
"42320",2022-01-09,"JEFFERSON",1110
"42321",2022-01-10,"JEFFERSON",2530
"42322",2022-01-11,"JEFFERSON",2361
"42323",2022-01-12,"JEFFERSON",2211
"42324",2022-01-13,"JEFFERSON",1909
"42325",2022-01-14,"JEFFERSON",1861
"42326",2022-01-15,"JEFFERSON",1023
"42327",2022-01-16,"JEFFERSON",1137
"42328",2022-01-17,"JEFFERSON",1912
"42329",2022-01-18,"JEFFERSON",2615
"42330",2022-01-19,"JEFFERSON",2370
"42331",2022-01-20,"JEFFERSON",1765
"42332",2022-01-21,"JEFFERSON",1475
"42333",2022-01-22,"JEFFERSON",725
"42334",2022-01-23,"JEFFERSON",783
"42335",2022-01-24,"JEFFERSON",1550
"42336",2022-01-25,"JEFFERSON",1325
"42337",2022-01-26,"JEFFERSON",1226
"42338",2022-01-27,"JEFFERSON",930
"42339",2022-01-28,"JEFFERSON",656
"42340",2022-01-29,"JEFFERSON",366
"42341",2022-01-30,"JEFFERSON",402
"42342",2022-01-31,"JEFFERSON",726
"42343",2022-02-01,"JEFFERSON",578
"42344",2022-02-02,"JEFFERSON",464
"42345",2022-02-03,"JEFFERSON",389
"42346",2022-02-04,"JEFFERSON",327
"42347",2022-02-05,"JEFFERSON",182
"42348",2022-02-06,"JEFFERSON",174
"42349",2022-02-07,"JEFFERSON",318
"42350",2022-02-08,"JEFFERSON",235
"42351",2022-02-09,"JEFFERSON",265
"42352",2022-02-10,"JEFFERSON",191
"42353",2022-02-11,"JEFFERSON",169
"42354",2022-02-12,"JEFFERSON",91
"42355",2022-02-13,"JEFFERSON",77
"42356",2022-02-14,"JEFFERSON",156
"42357",2022-02-15,"JEFFERSON",146
"42358",2022-02-16,"JEFFERSON",121
"42359",2022-02-17,"JEFFERSON",116
"42360",2022-02-18,"JEFFERSON",86
"42361",2022-02-19,"JEFFERSON",46
"42362",2022-02-20,"JEFFERSON",61
"42363",2022-02-21,"JEFFERSON",69
"42364",2022-02-22,"JEFFERSON",65
"42365",2022-02-23,"JEFFERSON",74
"42366",2022-02-24,"JEFFERSON",61
"42367",2022-02-25,"JEFFERSON",55
"42368",2022-02-26,"JEFFERSON",38
"42369",2022-02-27,"JEFFERSON",26
"42370",2022-02-28,"JEFFERSON",42
"42371",2022-03-01,"JEFFERSON",38
"42372",2022-03-02,"JEFFERSON",31
"42373",2022-03-03,"JEFFERSON",49
"42374",2022-03-04,"JEFFERSON",32
"42375",2022-03-05,"JEFFERSON",23
"42376",2022-03-06,"JEFFERSON",29
"42377",2022-03-07,"JEFFERSON",47
"42378",2022-03-08,"JEFFERSON",26
"42379",2022-03-09,"JEFFERSON",26
"42380",2022-03-10,"JEFFERSON",24
"42381",2022-03-11,"JEFFERSON",18
"42382",2022-03-12,"JEFFERSON",11
"42383",2022-03-13,"JEFFERSON",7
"42384",2022-03-14,"JEFFERSON",26
"42385",2022-03-15,"JEFFERSON",27
"42386",2022-03-16,"JEFFERSON",26
"42387",2022-03-17,"JEFFERSON",26
"42388",2022-03-18,"JEFFERSON",23
"42389",2022-03-19,"JEFFERSON",14
"42390",2022-03-20,"JEFFERSON",11
"42391",2022-03-21,"JEFFERSON",23
"42392",2022-03-22,"JEFFERSON",12
"42393",2022-03-23,"JEFFERSON",20
"42394",2022-03-24,"JEFFERSON",14
"42395",2022-03-25,"JEFFERSON",15
"42396",2022-03-26,"JEFFERSON",11
"42397",2022-03-27,"JEFFERSON",9
"42398",2022-03-28,"JEFFERSON",18
"42399",2022-03-29,"JEFFERSON",23
"42400",2022-03-30,"JEFFERSON",14
"42401",2022-03-31,"JEFFERSON",7
"42402",2022-04-01,"JEFFERSON",16
"42403",2022-04-02,"JEFFERSON",9
"42404",2022-04-03,"JEFFERSON",12
"42405",2022-04-04,"JEFFERSON",16
"42406",2022-04-05,"JEFFERSON",28
"42407",2022-04-06,"JEFFERSON",21
"42408",2022-04-07,"JEFFERSON",31
"42409",2022-04-08,"JEFFERSON",21
"42410",2022-04-09,"JEFFERSON",20
"42411",2022-04-10,"JEFFERSON",17
"42412",2022-04-11,"JEFFERSON",21
"42413",2022-04-12,"JEFFERSON",19
"42414",2022-04-13,"JEFFERSON",32
"42415",2022-04-14,"JEFFERSON",23
"42416",2022-04-15,"JEFFERSON",25
"42417",2022-04-16,"JEFFERSON",28
"42418",2022-04-17,"JEFFERSON",8
"42419",2022-04-18,"JEFFERSON",49
"42420",2022-04-19,"JEFFERSON",31
"42421",2022-04-20,"JEFFERSON",24
"42422",2022-04-21,"JEFFERSON",33
"42423",2022-04-22,"JEFFERSON",23
"42424",2022-04-23,"JEFFERSON",15
"42425",2022-04-24,"JEFFERSON",16
"42426",2022-04-25,"JEFFERSON",25
"42427",2022-04-26,"JEFFERSON",37
"42428",2022-04-27,"JEFFERSON",46
"42429",2022-04-28,"JEFFERSON",56
"42430",2022-04-29,"JEFFERSON",29
"42431",2022-04-30,"JEFFERSON",30
"42432",2022-05-01,"JEFFERSON",37
"42433",2022-05-02,"JEFFERSON",47
"42434",2022-05-03,"JEFFERSON",59
"42435",2022-05-04,"JEFFERSON",62
"42436",2022-05-05,"JEFFERSON",66
"42437",2022-05-06,"JEFFERSON",67
"42438",2022-05-07,"JEFFERSON",32
"42439",2022-05-08,"JEFFERSON",48
